t,x,u,u_t,u_x,u_xx
4.9,-4.6875,0.3843474894272072,0.06187451894174745,-0.06322739578961478,0.02197507597568915
4.9,-4.625,0.380438688678136,0.06130146596787234,-0.06187421812243299,0.021336171347211774
4.9,-4.5625,0.3766132121619031,0.06073005284152666,-0.06056037437121331,0.020715880094229533
4.9,-4.5,0.37286864188173435,0.06016109779275747,-0.0592847331106543,0.02011407459697878
4.9,-4.4375,0.3692026205230713,0.05959530806706914,-0.05804611504659096,0.01953143867223517
4.9,-4.375,0.3656128775009105,0.05903329061870355,-0.0568433032766249,0.0189672050071934
4.9,-4.3125,0.3620972076134932,0.05847556663880732,-0.05567521442069179,0.01842054490070666
4.9,-4.25,0.358653475698324,0.05792257918494581,-0.05454073516403657,0.01789164031060153
4.9,-4.1875,0.3552796157179886,0.0573747079123374,-0.053438759381866596,0.017380169648152588
4.9,-4.125,0.3519736307755907,0.056832268853086176,-0.052368213958017495,0.016885683428498055
4.9,-4.0625,0.3487335889732364,0.0562955283242908,-0.05132804895330434,0.016407600529106503
4.9,-4.0,0.34555762465642764,0.0557647061905181,-0.05031726389187918,0.01594493927162688
4.9,-3.9375,0.3424439309867515,0.05523998269479413,-0.04933493154435098,0.01549784015771749
4.9,-3.875,0.33939075821338377,0.05472150204532872,-0.048380033872164496,0.015066086111218624
4.9,-3.8125,0.33639642675273096,0.054209377912916024,-0.04745167078044865,0.01464855164471146
4.9,-3.75,0.3334592993658277,0.05370369400939379,-0.046548964916575564,0.014245094516059709
4.9,-3.6875,0.330577806138159,0.05320451301944307,-0.04567103396594119,0.013855141084945899
4.9,-3.625,0.32775042012008504,0.05271187625719681,-0.044817072280957326,0.013478108479784368
4.9,-3.5625,0.32497567210303935,0.0522258040598117,-0.04398627040596814,0.013114028574545245
4.9,-3.5,0.322252136319339,0.05174630260936258,-0.04317781870913917,0.012761989117390016
4.9,-3.4375,0.31957844476439695,0.051273362369732844,-0.04239102176629439,0.012421485027832802
4.9,-3.375,0.3169532585985522,0.05080696273164098,-0.04162513308066007,0.012092635010404251
4.9,-3.3125,0.31437530312931444,0.050347072070334176,-0.04087944238999386,0.011774330260056587
4.9,-3.25,0.311843328299803,0.04989364927917933,-0.040153341798153,0.011466406836955656
4.9,-3.1875,0.3093561354045453,0.04944664281445049,-0.0394461415353744,0.011169007945461829
4.9,-3.125,0.3069125606078812,0.0490059990325889,-0.03875721580497027,0.010881193079086415
4.9,-3.0625,0.30451148342892403,0.048571653663370684,-0.0380859924004886,0.010669666641067721
4.9,-3.0,0.3021518115578201,0.0481435403227376,-0.037423507474836804,0.010529850979789757
4.9,-2.9375,0.03743473545900113,-0.08520702998900123,0.07433021443982435,0.12370442728116293
4.9,-2.875,0.042337229460868576,-0.09388519834639365,0.08254959361993391,0.13931570648234315
4.9,-2.8125,0.04775343466149287,-0.10369542046005073,0.09174467775011724,0.16530952138143595
4.9,-2.75,0.05380531417963323,-0.11499883399766625,0.10321328379261341,0.2077087101589865
4.9,-2.6875,0.06065509513556955,-0.128270453544969,0.11770826651999056,0.2639709925135474
4.9,-2.625,0.06851884749463205,-0.14412914259422363,0.13620965785680683,0.3376079500864595
4.9,-2.5625,0.0776813023676704,-0.1633501054329165,0.159909260280798,0.4311398587099209
4.9,-2.5,0.0885075050297318,-0.18683301633559246,0.19010214019554694,0.544347634840296
4.9,-2.4375,0.10144406989211377,-0.21549536246881695,0.227952714635835,0.6722643310855645
4.9,-2.375,0.11700159435921118,-0.250071554599413,0.2741351815812425,0.8035709951088501
4.9,-2.3125,0.13571096758976908,-0.29082597228363216,0.32839908902444126,0.9202270256812302
4.9,-2.25,0.15805148048726633,-0.3372279658302267,0.3891635597913963,0.9990419286755206
4.9,-2.1875,0.18435641256369362,-0.38767953667038973,0.45327933010888133,1.015539740270004
4.9,-2.125,0.2147113967508765,-0.43941356698214473,0.5161060273251468,0.9497426284087478
4.9,-2.0625,0.24886966597933696,-0.4886680647313328,0.5719971586599748,0.792474879241361
4.9,-2.0,0.28621104158337335,-0.5311723249339959,0.6151653872303169,0.5499880518113347
4.9,-1.9375,0.3257653393831266,-0.562865332591726,0.6407456651363916,0.24471944405967605
4.9,-1.875,0.3663042497254223,-0.5806549437881716,0.6457553177377764,-0.0887929825657956
4.9,-1.8125,0.4064847541003486,-0.5829845666102931,0.6296465423156672,-0.4117411190233753
4.9,-1.75,0.4450100675148807,-0.5700372647048524,0.5942876778598545,-0.6898158819600297
4.9,-1.6875,0.48077071383283043,-0.5435456417703846,0.5434195570706635,-0.8998411526037877
4.9,-1.625,0.5129375121487136,-0.5063146769266591,0.481807533784381,-1.0323845402157303
4.9,-1.5625,0.5409966555558781,-0.46163619798645805,0.4143714895436972,-1.0904131904761485
4.9,-1.5,0.5647339483416758,-0.41276099584184267,0.34550588497486245,-1.085483282111369
4.9,-1.4375,0.5841848911777359,-0.36252758111177785,0.27868607927977607,-1.0332718968891328
4.9,-1.375,0.5995697082516478,-0.3131710742887922,0.21634689786372086,-0.9498481093213087
4.9,-1.3125,0.611228253410701,-0.2662827826676495,0.15995506561461248,-0.849285361184414
4.9,-1.25,0.6195640914534744,-0.22286905001794421,0.1101862277156691,-0.7425630576405098
4.9,-1.1875,0.6250015318751596,-0.18345938645893678,0.06713468340954876,-0.6374298784549381
4.9,-1.125,0.627955926879668,-0.14822688435700893,0.030507492908801837,-0.5388128075017562
4.9,-1.0625,0.6288149684887598,-0.11709866658997037,-0.00021691752817076804,-0.44942305670005567
4.9,-1.0,0.6279288121886466,-0.08984648303591414,-0.025670389178705122,-0.370388991273245
4.9,-0.9375,0.6256061698414217,-0.06615519162908812,-0.04651554143732639,-0.30179600797160333
4.9,-0.875,0.6221143695089808,-0.045671248983450985,-0.06339489017515554,-0.24309303565144091
4.9,-0.8125,0.6176818085695273,-0.028034966559548624,-0.0769021708937565,-0.19339251901268995
4.9,-0.75,0.6125015981472612,-0.012900531448430397,-0.08756895505174178,-0.15166731523382282
4.9,-0.6875,0.6067356891880595,5.270720921990435e-05,-0.09586058529798436,-0.11687023948148578
4.9,-0.625,0.6005190249850132,0.011114845416307362,-0.1021777349869275,-0.08800807417362932
4.9,-0.5625,0.5939634723146936,0.020543848559204103,-0.10686159456968802,-0.06417969757995934
4.9,-0.5,0.5871613256638022,0.02856632520004898,-0.11020019718442242,-0.04458716042197608
4.9,-0.4375,0.5801884476666408,0.03537958465515689,-0.11243498962243503,-0.028539860848354692
4.9,-0.375,0.5731069519609978,0.041154353649020536,-0.11376767979046676,-0.015447915507351695
4.9,-0.3125,0.5659674876928324,0.04603770717683642,-0.114365979060854,-0.004810656984162165
4.9,-0.25,0.5588112045783911,0.050155964171763046,-0.11436901191348703,0.003791472665739093
4.9,-0.1875,0.5516713612036466,0.05361740303866491,-0.11389204497763661,0.010708702820380722
4.9,-0.125,0.5445746989561865,0.05651474305667037,-0.11303042406093944,0.01623397293326434
4.9,-0.0625,0.5375425581960291,0.05892734075545747,-0.11186279836097857,0.02060995786044373
4.9,0.0,0.5305918491610642,0.06092310646255095,-0.11045417932838397,0.024038315013946487
4.9,0.0625,0.5237357857799811,0.06256019684342862,-0.10885800898423525,0.026686096024114647
4.9,0.125,0.5169845980380348,0.06388842863803035,-0.10711841732536964,0.028689831158580148
4.9,0.1875,0.5103459836143099,0.06495053477103774,-0.10527178008941274,0.030165431142137322
4.9,0.25,0.5038256255268582,0.06578319439227098,-0.10334773843260248,0.03120766281611509
4.9,0.3125,0.49742751631023463,0.06641793670040086,-0.10137082223739835,0.03189407140861533
4.9,0.375,0.4911542727471834,0.06688189101711095,-0.09936097950652556,0.032290785847706616
4.9,0.4375,0.48500739387191893,0.06719844260028585,-0.09733447400643502,0.032450402816426305
4.9,0.5,0.478987463496379,0.06738776256385026,-0.09530467915447227,0.03241748322009741
4.9,0.5625,0.4730943089776099,0.06746728875250824,-0.09328228860392285,0.032230537154653405
4.9,0.625,0.46732717742088864,0.06745209924982482,-0.0912758620101406,0.03191888165408585
4.9,0.6875,0.4616848262263423,0.0673552613243486,-0.08929242839716212,0.03150810320423503
4.9,0.75,0.4561656238712434,0.06718811019935489,-0.08733734910961122,0.03101978587123355
4.9,0.8125,0.4507676575876409,0.06696048877889549,-0.08541495516325792,0.03046996330276386
4.9,0.875,0.44548875447583614,0.06668095719714634,-0.08352860369676574,0.029874359230024794
4.9,0.9375,0.4403265821255452,0.06635696565726573,-0.08168066025950482,0.029245235585960927
4.9,1.0,0.43527867194339803,0.06599500564628075,-0.07987294924852062,0.028591418695192772
4.9,1.0625,0.43034246346948013,0.06560073938185945,-0.07810673292260573,0.027921408005514792
4.9,1.125,0.4255153303280723,0.06517911036462126,-0.07638277324783127,0.027241830089042907
4.9,1.1875,0.4207946168135012,0.0647344348727022,-0.07470150416147536,0.026558111051969036
4.9,1.25,0.4161776423078879,0.0642704885367612,-0.07306300936633514,0.02587546576989297
4.9,1.3125,0.41166174064270933,0.06379057098422292,-0.07146707094023874,0.025196709469451406
4.9,1.375,0.40724425844035805,0.06329757100475342,-0.06991342068265372,0.02452433034811463
4.9,1.4375,0.4029225630573776,0.0627940163613322,-0.06840152964672441,0.02386166179463345
4.9,1.5,0.3986940672345175,0.06228212038922182,-0.06693071295832453,0.02321035934661353
4.9,1.5625,0.39455622393758705,0.061763819852462265,-0.06550023472839772,0.022571461256060132
4.9,1.625,0.3905065378934678,0.06124080989274583,-0.06410928030131702,0.021946247884809367
4.9,1.6875,0.3865425638999224,0.060714574940653465,-0.06275695374279655,0.021335492473312456
4.9,1.75,0.3826619186756182,0.06018641140794062,-0.06144234374215296,0.02074006495621461
4.9,1.8125,0.3788622709321533,0.05965745353243124,-0.060164445623269724,0.020160421520674987
4.9,1.875,0.3751413629727095,0.059128689956571834,-0.05892229105206859,0.01959594124377162
4.9,1.9375,0.3714969845506447,0.05860098399386948,-0.05771495296779827,0.019047237090163094
4.9,2.0,0.3679269938517347,0.05807508600937816,-0.0565413864157982,0.01851482928805126
4.9,2.0625,0.36442931124866995,0.05755164955555225,-0.055400599306791865,0.01799807153734534
4.9,2.125,0.36100191893838574,0.05703123720908754,-0.05429162747363003,0.01749668303099483
4.9,2.1875,0.3576428578144662,0.0565143393198661,-0.05321351392791751,0.017010466927452228
4.9,2.25,0.35435022969739605,0.056001375903513284,-0.052165319107698505,0.016539290287610697
4.9,2.3125,0.3511221929260039,0.05549270760191405,-0.051146102641966174,0.01608334642818221
4.9,2.375,0.3479569668671503,0.05498864125079578,-0.05015490080417573,0.015641681134013652
4.9,2.4375,0.3448528303254819,0.05448943731083067,-0.04919089250021447,0.015213660232490156
4.9,2.5,0.34180810530462347,0.05399531401833885,-0.04825319327511446,0.014799559187899547
4.9,2.5625,0.3388211811660926,0.0535064554762843,-0.047340947601727024,0.014398691336836578
4.9,2.625,0.3358904868544076,0.0530230101130838,-0.04645335685800989,0.014010749840487335
4.9,2.6875,0.3330145115588414,0.05254509784066358,-0.04558960387166611,0.013635442171977985
4.9,2.75,0.3301917863704493,0.05207281566187466,-0.04474892658651264,0.013271912145700782
4.9,2.8125,0.3274208957355273,0.051606235974907544,-0.04393061485345351,0.012920240589021859
4.9,2.875,0.32470045951376764,0.05114541291108221,-0.043133896512884906,0.01258011922725899
4.9,2.9375,0.3220291586714167,0.05069038175273821,-0.042358099950046135,0.01225062944173061
4.9,3.0,0.31940569702001187,0.05024116259199379,-0.04160256783266858,0.011932077463463031
4.9,3.0625,0.3168288376923331,0.049797762069244134,-0.040866590267113256,0.011623887033064051
4.9,3.125,0.3142973732366227,0.04936017728674691,-0.040149581953535574,0.011325194930520865
4.9,3.1875,0.31181013994814116,0.04892838985126269,-0.03945094090079815,0.011036198955896026
4.9,3.25,0.30936600562402294,0.048502376961992444,-0.03877005708404857,0.010824544163487104
4.9,3.3125,0.3069638828126351,0.04808210472720231,-0.03809787288036226,0.01068535035447482
4.9,3.375,0.02972921638615874,-0.07004338302490164,0.062292485918693186,0.10050787351473733
4.9,3.4375,0.03383011412784463,-0.07748749596872706,0.06893624181525543,0.11209231517525442
4.9,3.5,0.03834624661306567,-0.0858034397147752,0.07630402531559999,0.13140697863815332
4.9,3.5625,0.04336811729229463,-0.09526828499315985,0.08536211414502459,0.16300265225789978
4.9,3.625,0.04901651088119374,-0.10624711878549661,0.09667935684783746,0.20518821626329142
4.9,3.6875,0.05545303689827431,-0.11922154775804338,0.11101064117793602,0.26107325855557395
4.9,3.75,0.06289284102843574,-0.13481293787791507,0.1293135141672842,0.3336055113448788
4.9,3.8125,0.07161722616918484,-0.15378334644987238,0.15271133009604587,0.42445246408757775
4.9,3.875,0.08198175729044148,-0.17699077661264287,0.18237007217823142,0.5324920298493803
4.9,3.9375,0.09441348519146377,-0.20527672008653886,0.2192728338272184,0.6522688845960491
4.9,4.0,0.10939086151884378,-0.23927610318006318,0.26390368275273757,0.7729214317972017
4.9,4.0625,0.12740144553555596,-0.2791629849744323,0.3158880128018686,0.8781704202313323
4.9,4.125,0.14887686311907736,-0.32437599726300353,0.3736749852816541,0.9478510565159546
4.9,4.1875,0.17411081869576273,-0.3733987982239474,0.43436939486636295,0.9611782489797847
4.9,4.25,0.20317303747737273,-0.42368907624203406,0.4938222664041272,0.90142235637874
4.9,4.3125,0.23583860199627862,-0.4718371600936963,0.5470471894137054,0.7609195810822342
4.9,4.375,0.2715539361540859,-0.5139798907562427,0.5889372140394065,0.5447421943976192
4.9,4.4375,0.30945575375120443,-0.5464060557472727,0.6151399637134078,0.27138472243906797
4.9,4.5,0.3484464316182619,-0.5662031127817171,0.62286030434429,-0.030311821183218512
4.9,4.5625,0.3873132917942407,-0.5717592457243287,0.6113509860655055,-0.32727050543985214
4.9,4.625,0.4248653048764501,-0.562977896748611,0.5819514911643084,-0.589253918601333
4.9,4.6875,0.46005722818977923,-0.5411651188086719,0.5376942462403389,-0.7945539509567467
4.9,4.75,0.49207708565649244,-0.5086609618371868,0.4826322472947151,-0.9326907202163603
4.9,4.8125,0.5203862591016186,-0.4683518321959712,0.42110790621329386,-1.00389965497304
4.9,4.875,0.5447155739331542,-0.42320263010765385,0.3571447904230851,-1.0164015819026062
4.9,4.9375,0.5650293579045043,-0.3759020660483353,0.2940577084754681,-0.9828344500379274
4.9,5.0,0.5814727874925877,-0.32865510699120914,0.2342904841683442,-0.9170138593730641
4.9,5.0625,0.5943156684255473,-0.2831093853186334,0.17943097605383507,-0.8316636850034911
4.9,5.125,0.6039016594993171,-0.24037823055207186,0.1303325235429078,-0.7371950576905064
4.9,5.1875,0.6106072338684108,-0.201118767748244,0.08728159384252177,-0.6413325500267675
4.9,5.25,0.6148118587296323,-0.1656312976715102,0.05016595478956187,-0.5493016686271872
4.9,5.3125,0.616877978217106,-0.13395737513642425,0.018618885264123364,-0.46426358951291036
4.9,5.375,0.6171392193876477,-0.10596472520577493,-0.007866993899551922,-0.38782216559575033
4.9,5.4375,0.615894603979662,-0.08141455844396628,-0.029858885435345428,-0.32050138693617214
4.9,5.5,0.6134068587082295,-0.06001146041648031,-0.04792966726657344,-0.2621234611200549
4.9,5.5625,0.6099033955713403,-0.04143824930822104,-0.06262431807535229,-0.21209642083174884
4.9,5.625,0.6055788189488105,-0.02537894897038817,-0.07444171987054204,-0.16962005495635424
4.9,5.6875,0.6005981805875226,-0.011532881012620289,-0.08382682494489657,-0.1338167882586916
4.9,5.75,0.5951004658306984,0.00037752477153762953,-0.0911688184028785,-0.10381319111876763
4.9,5.8125,0.5892020782871628,0.010603152596320164,-0.09680347383474253,-0.07879132627156338
4.9,5.875,0.5830000316013556,0.019367402032788306,-0.10101773418682392,-0.058009771838818835
4.9,5.9375,0.5765748615138098,0.026867052900192978,-0.10405469531459488,-0.04081309264223165
4.9,6.0,0.5699931946870312,0.03327408289226064,-0.10611937076710287,-0.026633610635720117
4.9,6.0625,0.5633099401679219,0.038737947285470975,-0.1073838966440599,-0.014983171995595512
4.9,6.125,0.5565702076065238,0.04338801328709008,-0.10799226726655231,-0.005446173185809755
4.9,6.1875,0.5498109067596029,0.04733594376200634,-0.10806466829228611,0.002327102014398008
4.9,6.25,0.543062124069988,0.050677949494185026,-0.10770137951475256,0.008631409392648948
4.9,6.3125,0.5363482343202588,0.053496851980282534,-0.106985742118205,0.013713421887331378
4.9,6.375,0.5296889063052124,0.055863894071731535,-0.10598720177883614,0.017779327500718978
