t,x,u
4.800000000000001,5.3125,0.359690326426904
4.800000000000001,5.375,0.35623188052397325
4.800000000000001,5.4375,0.3528447954116808
4.800000000000001,5.5,0.34952697735591826
4.800000000000001,5.5625,0.34627640404384896
4.800000000000001,5.625,0.3430911240325379
4.800000000000001,5.6875,0.33996925168790026
4.800000000000001,5.75,0.33690897032819145
4.800000000000001,5.8125,0.3339085299164162
4.800000000000001,5.875,0.33096622972204026
4.800000000000001,5.9375,0.32808044236421385
4.800000000000001,6.0,0.325249584250519
4.800000000000001,6.0625,0.322472136307402
4.800000000000001,6.125,0.319746625558487
4.800000000000001,6.1875,0.3170716352136548
4.800000000000001,6.25,0.31444578703982107
4.800000000000001,6.3125,0.3118677661250885
4.800000000000001,6.375,0.30933628260594503
4.800000000000001,6.4375,0.30685010783649724
4.800000000000001,6.5,0.3044080446737326
4.800000000000001,6.5625,0.3020089401416234
4.800000000000001,6.625,0.2996516748913488
4.800000000000001,6.6875,0.29733517474808757
4.800000000000001,6.75,0.04677062238395899
4.800000000000001,6.8125,0.052607153797123364
4.800000000000001,6.875,0.059085330705075816
4.800000000000001,6.9375,0.06636788409182788
4.800000000000001,7.0,0.07467060159018754
4.800000000000001,7.0625,0.08427886541711904
4.800000000000001,7.125,0.09556286211501905
4.800000000000001,7.1875,0.10898382943630333
4.800000000000001,7.25,0.12508082978420487
4.800000000000001,7.3125,0.14442779611134637
4.800000000000001,7.375,0.16755605597557022
4.800000000000001,7.4375,0.1948470387016013
4.800000000000001,7.5,0.2264127704531553
4.800000000000001,7.5625,0.26199353209219167
4.800000000000001,7.625,0.3009066504236393
4.800000000000001,7.6875,0.3420730669830778
4.800000000000001,7.75,0.3841270026724311
4.800000000000001,7.8125,0.42558674250883877
4.800000000000001,7.875,0.4650433449403205
4.800000000000001,7.9375,0.5013207447352112
4.9,-8.0,0.533574433230527
4.9,-7.9375,0.561320163575111
4.9,-7.875,0.584404325253784
4.9,-7.8125,0.6029384582699872
4.9,-7.75,0.6172210901555097
4.9,-7.6875,0.6276635727622627
4.9,-7.625,0.6347293440261176
4.9,-7.5625,0.6388894784291361
4.9,-7.5,0.6405935367911044
4.9,-7.4375,0.6402526107398125
4.9,-7.375,0.6382315920476264
4.9,-7.3125,0.6348472748242888
4.9,-7.25,0.6303702577134653
4.9,-7.1875,0.6250288537763522
4.9,-7.125,0.6190138520201393
4.9,-7.0625,0.6124835018610264
4.9,-7.0,0.6055682775069665
4.9,-6.9375,0.5983752115042611
4.9,-6.875,0.5909916961188576
4.9,-6.8125,0.583488813247153
4.9,-6.75,0.5759241146703242
4.9,-6.6875,0.5683439907840057
4.9,-6.625,0.560785653251664
4.9,-6.5625,0.5532787473335693
4.9,-6.5,0.5458467269987908
4.9,-6.4375,0.5385079581482688
4.9,-6.375,0.5312766559188965
4.9,-6.3125,0.5241636130277486
4.9,-6.25,0.5171768669365266
4.9,-6.1875,0.5103221483702982
4.9,-6.125,0.5036033835784279
4.9,-6.0625,0.4970229680550876
4.9,-6.0,0.4905820930856455
4.9,-5.9375,0.48428097007609305
4.9,-5.875,0.4781190159704288
4.9,-5.8125,0.4720950196521613
4.9,-5.75,0.4662072850400417
4.9,-5.6875,0.4604537077031012
4.9,-5.625,0.4548318901900519
4.9,-5.5625,0.4493392130372642
4.9,-5.5,0.4439728687047396
4.9,-5.4375,0.4387299567790896
4.9,-5.375,0.433607479758425
4.9,-5.3125,0.42860239868776884
4.9,-5.25,0.4237116536378093
4.9,-5.1875,0.41893219081181265
4.9,-5.125,0.4142609695479671
4.9,-5.0625,0.4096949925112868
4.9,-5.0,0.40523129518849316
4.9,-4.9375,0.40086696975496733
4.9,-4.875,0.39659917533279687
4.9,-4.8125,0.39242512725463147
4.9,-4.75,0.38834211315183786
4.9,-4.6875,0.3843474894272072
4.9,-4.625,0.380438688678136
4.9,-4.5625,0.3766132121619031
4.9,-4.5,0.37286864188173435
4.9,-4.4375,0.3692026205230713
4.9,-4.375,0.3656128775009105
4.9,-4.3125,0.3620972076134932
4.9,-4.25,0.358653475698324
4.9,-4.1875,0.3552796157179886
4.9,-4.125,0.3519736307755907
4.9,-4.0625,0.3487335889732364
4.9,-4.0,0.34555762465642764
4.9,-3.9375,0.3424439309867515
4.9,-3.875,0.33939075821338377
4.9,-3.8125,0.33639642675273096
4.9,-3.75,0.3334592993658277
4.9,-3.6875,0.330577806138159
4.9,-3.625,0.32775042012008504
4.9,-3.5625,0.32497567210303935
4.9,-3.5,0.322252136319339
4.9,-3.4375,0.31957844476439695
4.9,-3.375,0.3169532585985522
4.9,-3.3125,0.31437530312931444
4.9,-3.25,0.311843328299803
4.9,-3.1875,0.3093561354045453
4.9,-3.125,0.3069125606078812
4.9,-3.0625,0.30451148342892403
4.9,-3.0,0.3021518115578201
4.9,-2.9375,0.03743473545900113
4.9,-2.875,0.042337229460868576
4.9,-2.8125,0.04775343466149287
4.9,-2.75,0.05380531417963323
4.9,-2.6875,0.06065509513556955
4.9,-2.625,0.06851884749463205
4.9,-2.5625,0.0776813023676704
4.9,-2.5,0.0885075050297318
4.9,-2.4375,0.10144406989211377
4.9,-2.375,0.11700159435921118
4.9,-2.3125,0.13571096758976908
4.9,-2.25,0.15805148048726633
4.9,-2.1875,0.18435641256369362
4.9,-2.125,0.2147113967508765
4.9,-2.0625,0.24886966597933696
4.9,-2.0,0.28621104158337335
4.9,-1.9375,0.3257653393831266
4.9,-1.875,0.3663042497254223
4.9,-1.8125,0.4064847541003486
4.9,-1.75,0.4450100675148807
4.9,-1.6875,0.48077071383283043
4.9,-1.625,0.5129375121487136
4.9,-1.5625,0.5409966555558781
4.9,-1.5,0.5647339483416758
4.9,-1.4375,0.5841848911777359
4.9,-1.375,0.5995697082516478
4.9,-1.3125,0.611228253410701
4.9,-1.25,0.6195640914534744
4.9,-1.1875,0.6250015318751596
4.9,-1.125,0.627955926879668
4.9,-1.0625,0.6288149684887598
4.9,-1.0,0.6279288121886466
4.9,-0.9375,0.6256061698414217
4.9,-0.875,0.6221143695089808
4.9,-0.8125,0.6176818085695273
4.9,-0.75,0.6125015981472612
4.9,-0.6875,0.6067356891880595
4.9,-0.625,0.6005190249850132
4.9,-0.5625,0.5939634723146936
4.9,-0.5,0.5871613256638022
4.9,-0.4375,0.5801884476666408
4.9,-0.375,0.5731069519609978
4.9,-0.3125,0.5659674876928324
4.9,-0.25,0.5588112045783911
4.9,-0.1875,0.5516713612036466
4.9,-0.125,0.5445746989561865
4.9,-0.0625,0.5375425581960291
4.9,0.0,0.5305918491610642
4.9,0.0625,0.5237357857799811
4.9,0.125,0.5169845980380348
4.9,0.1875,0.5103459836143099
4.9,0.25,0.5038256255268582
4.9,0.3125,0.49742751631023463
4.9,0.375,0.4911542727471834
4.9,0.4375,0.48500739387191893
4.9,0.5,0.478987463496379
4.9,0.5625,0.4730943089776099
4.9,0.625,0.46732717742088864
4.9,0.6875,0.4616848262263423
4.9,0.75,0.4561656238712434
4.9,0.8125,0.4507676575876409
4.9,0.875,0.44548875447583614
4.9,0.9375,0.4403265821255452
4.9,1.0,0.43527867194339803
4.9,1.0625,0.43034246346948013
4.9,1.125,0.4255153303280723
4.9,1.1875,0.4207946168135012
4.9,1.25,0.4161776423078879
4.9,1.3125,0.41166174064270933
4.9,1.375,0.40724425844035805
4.9,1.4375,0.4029225630573776
4.9,1.5,0.3986940672345175
4.9,1.5625,0.39455622393758705
4.9,1.625,0.3905065378934678
4.9,1.6875,0.3865425638999224
4.9,1.75,0.3826619186756182
4.9,1.8125,0.3788622709321533
4.9,1.875,0.3751413629727095
4.9,1.9375,0.3714969845506447
4.9,2.0,0.3679269938517347
4.9,2.0625,0.36442931124866995
4.9,2.125,0.36100191893838574
4.9,2.1875,0.3576428578144662
4.9,2.25,0.35435022969739605
4.9,2.3125,0.3511221929260039
4.9,2.375,0.3479569668671503
4.9,2.4375,0.3448528303254819
4.9,2.5,0.34180810530462347
4.9,2.5625,0.3388211811660926
4.9,2.625,0.3358904868544076
4.9,2.6875,0.3330145115588414
4.9,2.75,0.3301917863704493
4.9,2.8125,0.3274208957355273
4.9,2.875,0.32470045951376764
4.9,2.9375,0.3220291586714167
4.9,3.0,0.31940569702001187
4.9,3.0625,0.3168288376923331
4.9,3.125,0.3142973732366227
4.9,3.1875,0.31181013994814116
4.9,3.25,0.30936600562402294
4.9,3.3125,0.3069638828126351
4.9,3.375,0.02972921638615874
4.9,3.4375,0.03383011412784463
4.9,3.5,0.03834624661306567
4.9,3.5625,0.04336811729229463
4.9,3.625,0.04901651088119374
4.9,3.6875,0.05545303689827431
4.9,3.75,0.06289284102843574
4.9,3.8125,0.07161722616918484
4.9,3.875,0.08198175729044148
4.9,3.9375,0.09441348519146377
4.9,4.0,0.10939086151884378
4.9,4.0625,0.12740144553555596
4.9,4.125,0.14887686311907736
4.9,4.1875,0.17411081869576273
4.9,4.25,0.20317303747737273
4.9,4.3125,0.23583860199627862
4.9,4.375,0.2715539361540859
4.9,4.4375,0.30945575375120443
4.9,4.5,0.3484464316182619
4.9,4.5625,0.3873132917942407
4.9,4.625,0.4248653048764501
4.9,4.6875,0.46005722818977923
4.9,4.75,0.49207708565649244
4.9,4.8125,0.5203862591016186
4.9,4.875,0.5447155739331542
4.9,4.9375,0.5650293579045043
4.9,5.0,0.5814727874925877
4.9,5.0625,0.5943156684255473
4.9,5.125,0.6039016594993171
4.9,5.1875,0.6106072338684108
4.9,5.25,0.6148118587296323
4.9,5.3125,0.616877978217106
4.9,5.375,0.6171392193876477
4.9,5.4375,0.615894603979662
4.9,5.5,0.6134068587082295
4.9,5.5625,0.6099033955713403
4.9,5.625,0.6055788189488105
4.9,5.6875,0.6005981805875226
4.9,5.75,0.5951004658306984
4.9,5.8125,0.5892020782871628
4.9,5.875,0.5830000316013556
4.9,5.9375,0.5765748615138098
4.9,6.0,0.5699931946870312
4.9,6.0625,0.5633099401679219
4.9,6.125,0.5565702076065238
4.9,6.1875,0.5498109067596029
4.9,6.25,0.543062124069988
4.9,6.3125,0.5363482343202588
4.9,6.375,0.5296889063052124
4.9,6.4375,0.5230998340979043
4.9,6.5,0.5165934905326355
4.9,6.5625,0.5101796069335418
4.9,6.625,0.5038656804257257
4.9,6.6875,0.49765734827951524
4.9,6.75,0.49155870449048594
4.9,6.8125,0.4855725721649313
4.9,6.875,0.47970074279054337
4.9,6.9375,0.47394412755306614
4.9,7.0,0.4683029424549216
4.9,7.0625,0.4627768350771352
4.9,7.125,0.4573649664605187
4.9,7.1875,0.45206614821851887
4.9,7.25,0.44687887288987815
4.9,7.3125,0.441801399817025
4.9,7.375,0.4368318015141812
4.9,7.4375,0.4319680128847369
4.9,7.5,0.42720785652250753
4.9,7.5625,0.42254909021863907
4.9,7.625,0.41798940938533774
4.9,7.6875,0.413526483955918
4.9,7.75,0.4091579786050633
4.9,7.8125,0.40488155133247583
4.9,7.875,0.4006948771223303
4.9,7.9375,0.39659565140575637
5.0,-8.0,0.3925816036662667
5.0,-7.9375,0.3886504944434912
5.0,-7.875,0.3848001325882206
5.0,-7.8125,0.38102835851438566
5.0,-7.75,0.3773330742996844
5.0,-7.6875,0.3737122248153688
5.0,-7.625,0.37016380560943446
5.0,-7.5625,0.3666858631598061
5.0,-7.5,0.3632764986395639
5.0,-7.4375,0.3599338641539391
5.0,-7.375,0.35665616617681045
5.0,-7.3125,0.3534416592369107
5.0,-7.25,0.3502886456755499
5.0,-7.1875,0.34719548955639873
5.0,-7.125,0.34416059046108455
5.0,-7.0625,0.3411824081607758
5.0,-7.0,0.33825943968821776
5.0,-6.9375,0.3353902352354143
5.0,-6.875,0.33257338351432053
5.0,-6.8125,0.3298075273466134
5.0,-6.75,0.32709133494909987
5.0,-6.6875,0.3244235356477132
5.0,-6.625,0.3218028807136518
5.0,-6.5625,0.3192281708618947
5.0,-6.5,0.31669823857813373
5.0,-6.4375,0.3142119588213225
5.0,-6.375,0.3117682325032606
5.0,-6.3125,0.023426058854020805
5.0,-6.25,0.026839730267123163
5.0,-6.1875,0.03059274671853783
5.0,-6.125,0.03475165718100126
5.0,-6.0625,0.039405671378470224
5.0,-6.0,0.044674537943023375
5.0,-5.9375,0.05071871479208739
5.0,-5.875,0.057750835739757325
5.0,-5.8125,0.0660459145695852
5.0,-5.75,0.0759462503419034
5.0,-5.6875,0.08785574695375645
5.0,-5.625,0.10221888349237987
5.0,-5.5625,0.1194812131110929
5.0,-5.5,0.14003163710608701
5.0,-5.4375,0.16413185073093015
5.0,-5.375,0.1918436095646341
5.0,-5.3125,0.22296936123187802
5.0,-5.25,0.25702303857596775
5.0,-5.1875,0.2932441315440052
5.0,-5.125,0.33065821837001497
5.0,-5.0625,0.36817513448310824
5.0,-5.0,0.40470448838697926
5.0,-4.9375,0.4392644631884407
5.0,-4.875,0.47106358190248154
5.0,-4.8125,0.4995443651562051
5.0,-4.75,0.5243892950419807
5.0,-4.6875,0.5454972320124591
5.0,-4.625,0.5629422143897477
5.0,-4.5625,0.5769258857647452
5.0,-4.5,0.5877321733300191
5.0,-4.4375,0.5956887089544578
5.0,-4.375,0.6011373371613618
5.0,-4.3125,0.6044132248002667
5.0,-4.25,0.6058314578201875
5.0,-4.1875,0.6056795164862312
5.0,-4.125,0.604213948285617
5.0,-4.0625,0.6016598993939819
5.0,-4.0,0.5982124487824891
5.0,-3.9375,0.5940389772690011
5.0,-3.875,0.5892819561830662
5.0,-3.8125,0.5840619280731985
5.0,-3.75,0.5784803625410364
5.0,-3.6875,0.5726223042712846
5.0,-3.625,0.5665587940354853
5.0,-3.5625,0.5603489638610646
5.0,-3.5,0.5540418877085878
5.0,-3.4375,0.5476781480948661
5.0,-3.375,0.5412912195571207
5.0,-3.3125,0.5349085645943275
5.0,-3.25,0.5285526741428056
5.0,-3.1875,0.5222417955121506
5.0,-3.125,0.5159906979268343
5.0,-3.0625,0.5098112042452648
5.0,-3.0,0.503712687419922
5.0,-2.9375,0.4977024798982884
5.0,-2.875,0.4917862110078234
5.0,-2.8125,0.48596807420942945
5.0,-2.75,0.48025110312438934
5.0,-2.6875,0.47463734055295814
5.0,-2.625,0.4691280099876831
5.0,-2.5625,0.46372368316866663
5.0,-2.5,0.4584243512573043
5.0,-2.4375,0.4532295695489341
5.0,-2.375,0.44813851781894665
5.0,-2.3125,0.4431500763834349
5.0,-2.25,0.43826287939369796
5.0,-2.1875,0.43347537564970623
5.0,-2.125,0.4287858522292425
5.0,-2.0625,0.42419249249179025
5.0,-2.0,0.4196933885556729
5.0,-1.9375,0.4152865628243728
5.0,-1.875,0.4109700036744598
5.0,-1.8125,0.4067416703981909
5.0,-1.75,0.40259951308142516
5.0,-1.6875,0.39854147806159557
5.0,-1.625,0.39456552688335494
5.0,-1.5625,0.3906696313098209
5.0,-1.5,0.386851800481388
5.0,-1.4375,0.3831100584392877
5.0,-1.375,0.3794424694323789
5.0,-1.3125,0.3758471343683652
5.0,-1.25,0.3723221945456399
5.0,-1.1875,0.3688658293031565
5.0,-1.125,0.3654762619619474
5.0,-1.0625,0.36215175676113104
5.0,-1.0,0.35889062540271477
5.0,-0.9375,0.355691226738064
5.0,-0.875,0.3525519521580133
5.0,-0.8125,0.3494712502792224
5.0,-0.75,0.34644760143615655
5.0,-0.6875,0.34347953858970437
5.0,-0.625,0.34056562935894646
5.0,-0.5625,0.3377044891835694
5.0,-0.5,0.3348947632827743
5.0,-0.4375,0.3321351535412865
5.0,-0.375,0.3294243804502925
5.0,-0.3125,0.32676122007420794
5.0,-0.25,0.324144474097807
5.0,-0.1875,0.32157298605849804
5.0,-0.125,0.31904562742118103
5.0,-0.0625,0.3165613127395306
5.0,0.0,0.018315638888734165
5.0,0.0625,0.02114144622864489
5.0,0.125,0.02424771780965282
5.0,0.1875,0.027683001493196788
5.0,0.25,0.031512751796191237
5.0,0.3125,0.03582508492450604
5.0,0.375,0.040738545262500425
5.0,0.4375,0.04641158998841809
5.0,0.5,0.05305255850001883
5.0,0.5625,0.06092751020632606
5.0,0.625,0.0703624779002254
5.0,0.6875,0.08173596066130928
5.0,0.75,0.09545812317973244
5.0,0.8125,0.11193484483969046
5.0,0.875,0.13151723620357686
5.0,0.9375,0.15444131913023307
5.0,1.0,0.18076655427351554
5.0,1.0625,0.2103255774802793
5.0,1.125,0.24269837504926564
5.0,1.1875,0.2772216228792889
5.0,1.25,0.3130362200701546
5.0,1.3125,0.3491670916312124
5.0,1.375,0.3846201437145002
5.0,1.4375,0.41847709221251306
5.0,1.5,0.4499711467815811
5.0,1.5625,0.47853274119463907
5.0,1.625,0.5038034608809412
5.0,1.6875,0.5256231837919668
5.0,1.75,0.5439994393079886
5.0,1.8125,0.5590682087821459
5.0,1.875,0.5710542624000359
5.0,1.9375,0.5802355898576839
5.0,2.0,0.5869147424053536
5.0,2.0625,0.5913975081344759
5.0,2.125,0.5939782671061161
5.0,2.1875,0.5949309174132084
5.0,2.25,0.5945040268372574
5.0,2.3125,0.592918984558127
5.0,2.375,0.590370144128767
5.0,2.4375,0.5870262726555051
5.0,2.5,0.5830326241597689
5.0,2.5625,0.5785133635839139
5.0,2.625,0.5735740535326341
5.0,2.6875,0.5683040136144619
5.0,2.75,0.5627785477209002
5.0,2.8125,0.5570609247790963
5.0,2.875,0.551204156706774
5.0,2.9375,0.5452525035559519
5.0,3.0,0.5392428570952323
5.0,3.0625,0.5332058085315602
5.0,3.125,0.5271667146980167
5.0,3.1875,0.5211464454749404
5.0,3.25,0.5151621321859483
5.0,3.3125,0.5092277479227908
5.0,3.375,0.5033546068309516
5.0,3.4375,0.49755178830173996
5.0,3.5,0.4918265138088126
5.0,3.5625,0.4861844087055731
5.0,3.625,0.480629789168056
5.0,3.6875,0.47516587228920815
5.0,3.75,0.4697949299430571
5.0,3.8125,0.46451848879650803
5.0,3.875,0.45933741327507105
5.0,3.9375,0.45425203739737197
5.0,4.0,0.44926225062231273
5.0,4.0625,0.4443675809303969
5.0,4.125,0.4395672485323231
5.0,4.1875,0.4348602395918678
5.0,4.25,0.4302453291049387
5.0,4.3125,0.42572113753394075
5.0,4.375,0.42128616668811436
5.0,4.4375,0.41693881263713284
5.0,4.5,0.41267740125960073
5.0,4.5625,0.40850020248913727
5.0,4.625,0.40440545341849843
5.0,4.6875,0.40039136266771413
5.0,4.75,0.3964561353783017
5.0,4.8125,0.39259796193296903
5.0,4.875,0.38881505408931555
5.0,4.9375,0.3851056302374989
5.0,5.0,0.3814679280449018
5.0,5.0625,0.37790020710160244
5.0,5.125,0.37440075771837444
5.0,5.1875,0.37096789845662526
5.0,5.25,0.36759998270372696
5.0,5.3125,0.3642953942504332
5.0,5.375,0.36105254926001695
5.0,5.4375,0.3578699116170475
5.0,5.5,0.35474596894387506
5.0,5.5625,0.351679257380035
5.0,5.625,0.34866834057539625
5.0,5.6875,0.3457118271314321
5.0,5.75,0.3428083559139097
5.0,5.8125,0.33995661327211446
5.0,5.875,0.33715530445355085
5.0,5.9375,0.3344031903201269
5.0,6.0,0.33169904875942413
5.0,6.0625,0.32904170319445725
5.0,6.125,0.3264300038136329
5.0,6.1875,0.3238628407727788
5.0,6.25,0.32133912639363005
5.0,6.3125,0.01420862293119625
5.0,6.375,0.01653331939028391
5.0,6.4375,0.019092218198930946
5.0,6.5,0.021920537516098765
5.0,6.5625,0.025066069300968778
5.0,6.625,0.02859332146740331
5.0,6.6875,0.03258928807098428
5.0,6.75,0.03717089608842389
5.0,6.8125,0.04249356129364262
5.0,6.875,0.048759555140255095
5.0,6.9375,0.05622372534615305
5.0,7.0,0.0651937059458195
5.0,7.0625,0.07602147971854852
5.0,7.125,0.08908363144713366
5.0,7.1875,0.10474924435704615
5.0,7.25,0.12333623284463183
5.0,7.3125,0.14506002800077325
5.0,7.375,0.16998157478916226
5.0,7.4375,0.197964473753114
5.0,7.5,0.22865164124884463
5.0,7.5625,0.26147036457947187
5.0,7.625,0.29566873949743333
5.0,7.6875,0.33037963919274815
5.0,7.75,0.3647013522197108
5.0,7.8125,0.3977796351040826
5.0,7.875,0.4288769776259048
5.0,7.9375,0.45741896226654755
5.1,-8.0,0.48301431901837766
5.1,-7.9375,0.5054511262922234
5.1,-7.875,0.5246757460449444
5.1,-7.8125,0.5407616939176088
5.1,-7.75,0.5538757330593332
5.1,-7.6875,0.5642457820695337
5.1,-7.625,0.5721336352406243
5.1,-7.5625,0.5778136502758527
5.1,-7.5,0.5815572626937473
5.1,-7.4375,0.5836226166056331
5.1,-7.375,0.5842483203137243
5.1,-7.3125,0.5836503088904537
5.1,-7.25,0.5820208233206615
5.1,-7.1875,0.5795289049904166
5.1,-7.125,0.5763217354998627
5.1,-7.0625,0.5725264610995147
5.1,-7.0,0.5682522624122741
5.1,-6.9375,0.5635924078057587
5.1,-6.875,0.5586262510351618
5.1,-6.8125,0.5534210573303795
5.1,-6.75,0.5480337029178878
5.1,-6.6875,0.5425120981110929
5.1,-6.625,0.5368965615296742
5.1,-6.5625,0.5312208528253852
5.1,-6.5,0.5255132290117839
5.1,-6.4375,0.5197972321834738
5.1,-6.375,0.5140924183494958
5.1,-6.3125,0.5084149673598025
5.1,-6.25,0.5027782021021523
5.1,-6.1875,0.49719300687037016
5.1,-6.125,0.49166824264716114
5.1,-6.0625,0.4862110292245324
5.1,-6.0,0.48082701861787347
5.1,-5.9375,0.4755206499665601
5.1,-5.875,0.4702952947591152
5.1,-5.8125,0.4651534668008286
5.1,-5.75,0.46009693795754836
5.1,-5.6875,0.45512686199161423
5.1,-5.625,0.4502438691618994
5.1,-5.5625,0.44544816348038263
5.1,-5.5,0.44073957601689645
5.1,-5.4375,0.43611765084543286
5.1,-5.375,0.4315816795587143
5.1,-5.3125,0.42713074338106405
5.1,-5.25,0.4227637659304653
5.1,-5.1875,0.41847953356467094
5.1,-5.125,0.41427672819044997
5.1,-5.0625,0.41015394386707926
5.1,-5.0,0.40610971643595195
5.1,-4.9375,0.4021425264860638
5.1,-4.875,0.3982508348196126
